E1,minE,maxE,minG,maxG,a,b,cdf
0.98,1.96,1.98,2.1620385320711463e-6,2.647208858102557e-7,-9.486588231304445e-5,0.0001880991678656383,0.8406400530636252
0.98,1.98,2.0100000000000002,2.647208858102557e-7,1.0712310897044294e-10,-8.820458756709436e-6,1.772922922409494e-5,0.8406400530675976
0.98,2.0100000000000002,2.011,1.0712310897044294e-10,0.0,-1.0712310897045475e-7,2.1542457213958454e-7,0.8406400530675976
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.8406400530675976
0.99,0.0,0.02,0.0,5.525336716763912,276.26683583819556,0.0,0.8406953064347652
0.99,0.02,0.05,5.525336716763912,5.646162753989873,4.027534574198697,5.444786025279938,0.8408628789268265
0.99,0.05,0.09,5.646162753989873,5.806852320245547,4.017239156391864,5.4453007961702795,0.8410919392283113
0.99,0.09,0.12,5.806852320245547,5.8933917901595,2.8846489971317757,5.547233910503687,0.8412674428899674
0.99,0.12,0.15,5.8933917901595,5.944770734899033,1.7126314913177745,5.687876011201367,0.8414450153278432
0.99,0.15,0.18,5.944770734899033,5.961166207100765,0.546515740057723,5.862793373890375,0.8416236043819733
0.99,0.18,0.21,5.961166207100765,5.944369121893901,-0.5599028402287839,6.061948718341946,0.8418021874119082
0.99,0.21,0.24,5.944369121893901,5.896785883113017,-1.5861079593628358,6.277451793360097,0.8419798047369833
0.99,0.24,0.27,5.896785883113017,5.821055617606782,-2.5243421835411453,6.502628007162891,0.8421555723594941
0.99,0.27,0.3,5.821055617606782,5.7198853194836,-3.372343270772738,6.731588300715422,0.8423286864735505
0.99,0.3,0.33,5.7198853194836,5.595971047249335,-4.130475741142181,6.9590280418262545,0.8424984243190515
0.99,0.33,0.36,5.595971047249335,5.4519562650115985,-4.800492741257862,7.18013365186443,0.8426641432287354
0.99,0.36,0.39,5.4519562650115985,5.290407538757927,-5.384957541789034,7.3905409800556505,0.8428252786857919
0.99,0.39,0.43,5.290407538757927,5.051995813744824,-5.960293125327583,7.614921857635685,0.843032126752842
0.99,0.43,0.47000000000000003,5.051995813744824,4.792375050067754,-6.49051909192674,7.842919023273322,0.8432290141701183
0.99,0.47000000000000003,0.51,4.792375050067754,4.516764750536988,-6.890257488269167,8.030796069554263,0.8434151969661304
0.99,0.51,0.56,4.516764750536988,4.157105652405341,-7.193181962632938,8.185287551479785,0.843632043726204
0.99,0.56,0.63,4.157105652405341,3.6404472899549694,-7.380833749291024,8.290372552008316,0.8439049580791866
0.99,0.63,0.7000000000000001,3.6404472899549694,3.126631050460133,-7.340231992783369,8.264793445408491,0.8441418058211012
0.99,0.7000000000000001,0.75,3.126631050460133,2.7706879570643173,-7.118861867916332,8.109834358001565,0.8442892387962894
0.99,0.75,0.79,2.7706879570643173,2.496432854922275,-6.856377553551037,7.912971122227594,0.8443945812125291
0.99,0.79,0.8300000000000001,2.496432854922275,2.2337762984895204,-6.566413910818871,7.683899844469183,0.8444891853955974
0.99,0.8300000000000001,0.86,2.2337762984895204,2.0454308471187614,-6.278181712358652,7.444667119747203,0.8445533735027815
0.99,0.86,0.89,2.0454308471187614,1.865157940115929,-6.009096900094404,7.213254181199948,0.84461203233459
0.99,0.89,0.92,1.865157940115929,1.6934353798890514,-5.724085340895919,6.959593893513296,0.8446654112343901
0.99,0.92,0.9500000000000001,1.6934353798890514,1.530637774059217,-5.426586860994468,6.685895292003963,0.8447137723316993
0.99,0.9500000000000001,0.98,1.530637774059217,1.3770413562133208,-5.119880594863223,6.39452433917928,0.8447573875186534
0.99,0.98,1.01,1.3770413562133208,1.2328290970172269,-4.807075306536457,6.087975156619048,0.8447965355754519
0.99,1.01,1.04,1.2328290970172269,1.0980960750917168,-4.491100730850331,5.768840835176061,0.8448314994530335
0.99,1.04,1.06,1.0980960750917168,1.0135498306426796,-4.227312222451864,5.494500786441656,0.8448526159120908
0.99,1.06,1.08,1.0135498306426796,0.9332084959867161,-4.017066732798168,5.2716405674087365,0.8448720834953571
0.99,1.08,1.1,0.9332084959867161,0.8570423997838272,-3.8083048101444406,5.046177690942712,0.8448899860043149
0.99,1.1,1.12,0.8570423997838272,0.7850083376961966,-3.6017031043815284,4.818915814603509,0.8449064065116897
0.99,1.12,1.1400000000000001,0.7850083376961966,0.7170503801702578,-3.3978978762969376,4.590653959148767,0.8449214270988683
0.99,1.1400000000000001,1.16,0.7170503801702578,0.6531006898981085,-3.197484513607497,4.362182725682805,0.844935128609569
0.99,1.16,1.18,0.6531006898981085,0.593080347198667,-3.0010171349720727,4.134280566465713,0.8449475904199399
0.99,1.18,1.2,0.593080347198667,0.5369001815466741,-2.809008282599646,3.907710120666249,0.8449588902252274
0.99,1.2,1.22,0.5369001815466741,0.4844616074640414,-2.6219287041316295,3.6832146265046295,0.8449691038431175
0.99,1.22,1.24,0.4844616074640414,0.4356574629704375,-2.4402072246801922,3.4615144215738756,0.8449783050338219
0.99,1.24,1.26,0.4356574629704375,0.39037284877154854,-2.2642307099444463,3.243303543301551,0.8449865653369393
0.99,1.26,1.28,0.39037284877154854,0.3484859663411245,-2.094344121521199,3.029246441888259,0.8449939539250904
0.99,1.28,1.3,0.3484859663411245,0.3098689530289836,-1.9308506656070439,2.819974818318141,0.845000537474284
0.99,1.3,1.32,0.3098689530289836,0.27438871230062567,-1.7740120364178962,2.6160846003722487,0.8450063800509373
0.99,1.32,1.34,0.27438871230062567,0.2419077371844725,-1.624048755807656,2.4181330699667316,0.8450115430154321
0.99,1.34,1.36,0.2419077371844725,0.21228492497123697,-1.481140610661776,2.2266361554712524,0.8450160849420537
0.99,1.36,1.3800000000000001,0.21228492497123697,0.1853763811749324,-1.3454271898152268,2.042065903119946,0.8450200615551152
0.99,1.3800000000000001,1.4000000000000001,0.1853763811749324,0.16103621072744048,-1.217008522374595,1.8648481420518737,0.8450235256810342
0.99,1.4000000000000001,1.42,0.16103621072744048,0.13911729433775885,-1.0959458194840932,1.6953603580051708,0.8450265272160848
0.99,1.42,1.44,0.13911729433775885,0.11947204790270913,-0.9822623217524846,1.533929791226287,0.8450291131095072
0.99,1.44,1.46,0.11947204790270913,0.10195316280806811,-0.8759442547320497,1.3808317747168608,0.8450313273616143
0.99,1.46,1.48,0.10195316280806811,0.08641432490718065,-0.7769418950443726,1.236288329572852,0.8450332110364915
0.99,1.48,1.5,0.08641432490718065,0.07271090990802055,-0.6851707499580042,1.100467034845027,0.8450348022888396
0.99,1.5,1.52,0.07271090990802055,0.06070065283875936,-0.6005128534630592,0.9734801901026091,0.8450361364044671
0.99,1.52,1.54,0.06070065283875936,0.05024428919609124,-0.5228181821334058,0.8553842896815361,0.8450372458538874
0.99,1.54,1.56,0.05024428919609124,0.04120616530904359,-0.45190619435238183,0.7461798284987592,0.8450381603584325
0.99,1.56,1.58,0.04120616530904359,0.03345481537354584,-0.3875674967748872,0.6458114602778676,0.8450389069682394
0.99,1.58,1.6,0.03345481537354584,0.026863502528975392,-0.32956564222852214,0.5541685300946109,0.8450395101514184
0.99,1.6,1.62,0.026863502528975392,0.021310721256640543,-0.2776390636167422,0.4710860043157629,0.8450399918936563
0.99,1.62,1.6400000000000001,0.021310721256640543,0.01668065828114614,-0.23150314877472003,0.396345822271687,0.8450403718074517
0.99,1.6400000000000001,1.6600000000000001,0.01668065828114614,0.012863609048077332,-0.1908524616534402,0.329678695392788,0.845040667250125
0.99,1.6600000000000001,1.68,0.012863609048077332,0.009756346734683943,-0.15536311566967106,0.27076638105973133,0.8450408934496829
0.99,1.68,1.7,0.009756346734683943,0.007262440623517178,-0.12469530555833809,0.2192444600726919,0.8450410636375565
0.99,1.7,1.72,0.007262440623517178,0.005292520531366398,-0.09849600460753895,0.17470564845633338,0.8450411891871681
0.99,1.72,1.74,0.005292520531366398,0.0037644838364717832,-0.07640183474473067,0.13670367629230315,0.8450412797572118
0.99,1.74,1.76,0.0037644838364717832,0.0026036414848937665,-0.05804211757890077,0.10475776842375913,0.8450413434384649
0.99,1.76,1.78,0.0026036414848937665,0.00174279918104065,-0.04304211519265579,0.07835776422396797,0.8450413869028716
0.99,1.78,1.8,0.00174279918104065,0.0011222697766028068,-0.031026470221892134,0.05696991617600865,0.8450414155535612
0.99,1.8,1.82,0.0011222697766028068,0.0006898126653174451,-0.021622855564268066,0.04004340979228533,0.8450414336743856
0.99,1.82,1.84,0.0006898126653174451,0.00040049576684117645,-0.014465844923813417,0.027017650426657863,0.8450414445774699
0.99,1.84,1.86,0.00040049576684117645,0.00021647544018005432,-0.009201016333056098,0.0173303658196644,0.845041450747182
0.99,1.86,1.8800000000000001,0.00021647544018005432,0.00010668940419136498,-0.0054893017994344625,0.010426576787128154,0.8450414539788303
0.99,1.8800000000000001,1.9000000000000001,0.00010668940419136498,4.645745808942514e-5,-0.0030115973050969893,0.005768492337773705,0.845041455510299
0.99,1.9000000000000001,1.92,4.645745808942514e-5,1.69844870290024e-5,-0.0014736485530211522,0.002846389708829614,0.8450414561447184
0.99,1.92,1.94,1.69844870290024e-5,4.759904962035095e-6,-0.0006112291033483647,0.0011905443654578625,0.8450414563621623
0.99,1.94,1.96,4.759904962035095e-6,8.473272099646518e-7,-0.00019562888760352195,0.0003842799469128677,0.8450414564182347
0.99,1.96,1.98,8.473272099646518e-7,5.787658587469289e-8,-3.947253120449791e-5,7.821348837078055e-5,0.8450414564272868
0.99,1.98,2.0,5.787658587469289e-8,1.0732751208700273e-10,-2.8884629181302918e-6,5.77703316377267e-6,0.8450414564278667
0.99,2.0,2.001,1.0732751208700273e-10,0.0,-1.0732751208701455e-7,2.147623516861161e-7,0.8450414564278667
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450414564278667
1.0,0.0,0.02,0.0,5.4606632901684105,273.0331645084205,0.0,0.8450960630607683
1.0,0.02,0.05,5.4606632901684105,5.577853083700854,3.906326451081474,5.382536761146781,0.8452616408063763
1.0,0.05,0.08,5.577853083700854,5.69852910856993,4.022534162302495,5.37672637558573,0.8454307865392604
1.0,0.08,0.11,5.69852910856993,5.792494369611762,3.132175368061078,5.447955079125043,0.8456031518914331
1.0,0.11,0.14,5.792494369611762,5.852284969378508,1.9930199922248877,5.573262170467024,0.845777823581518
1.0,0.14,0.17,5.852284969378508,5.877109734103276,0.8274921574922302,5.736436067329596,0.8459537645020702
1.0,0.17,0.2,5.877109734103276,5.86840993341405,-0.2899933563075118,5.926408604675553,0.8461299472970829
1.0,0.2,0.23,5.86840993341405,5.828459088643976,-1.331694825669117,6.1347488985478735,0.8463054003324137
1.0,0.23,0.26,5.828459088643976,5.759849111458769,-2.2869992395069136,6.3544689137305665,0.8464792249554153
1.0,0.26,0.29,5.759849111458769,5.66527697613219,-3.1524045108859706,6.579474284289121,0.8466506018467291
1.0,0.29,0.32,5.66527697613219,5.54744615256824,-3.92769411879836,6.804308270583715,0.8468187926936597
1.0,0.32,0.35000000000000003,5.54744615256824,5.409016213881316,-4.614331289564108,7.024032165228753,0.8469831396291564
1.0,0.35000000000000003,0.38,5.409016213881316,5.252574387074052,-5.214727560242142,7.234170859966065,0.8471430634881707
1.0,0.38,0.42,5.252574387074052,5.020268524539069,-5.807646563374567,7.4594800811563875,0.847348520346403
1.0,0.42,0.46,5.020268524539069,4.766003166155642,-6.356633959585674,7.690054787565051,0.8475442457802168
1.0,0.46,0.5,4.766003166155642,4.495057287831867,-6.773646958094385,7.88188076687906,0.8477294669892965
1.0,0.5,0.55,4.495057287831867,4.140347382231851,-7.0941981120003055,8.04215634383202,0.8479453521060482
1.0,0.55,0.62,4.140347382231851,3.629174793321463,-7.302465555862693,8.156703437956333,0.8482172853821925
1.0,0.62,0.6900000000000001,3.629174793321463,3.119426169240855,-7.282123201151534,8.144091178035413,0.8484534864158823
1.0,0.6900000000000001,0.74,3.119426169240855,2.7656710177442374,-7.075103029932363,8.001247259894186,0.8486006138455569
1.0,0.74,0.78,2.7656710177442374,2.4928054489078977,-6.821639220908483,7.813684041216515,0.8487057833748899
1.0,0.78,0.8200000000000001,2.4928054489078977,2.2312636440962827,-6.538545120290368,7.592870642734385,0.84880026475675
1.0,0.8200000000000001,0.85,2.2312636440962827,2.043597443071016,-6.255540034175584,7.360806472120263,0.8488643876730575
1.0,0.85,0.88,2.043597443071016,1.8638863203118958,-5.990370758637333,7.135412587912749,0.8489229999295083
1.0,0.88,0.91,1.8638863203118958,1.6926221830702766,-5.708804574720638,6.887634346066057,0.848976347557059
1.0,0.91,0.9400000000000001,1.6926221830702766,1.530192697447135,-5.414316187438045,6.619649913638898,0.8490246897802667
1.0,0.9400000000000001,0.97,1.530192697447135,1.3768861263436294,-5.110219036783531,6.333798592023654,0.8490682959626236
1.0,0.97,1.0,1.3768861263436294,1.2328964631950017,-4.799655438287585,6.032551901482587,0.8491074427014667
1.0,1.0,1.03,1.2328964631950017,1.0983288302935248,-4.485587763382561,5.718484226577562,0.849142411080869
1.0,1.03,1.05,1.0983288302935248,1.0138655934517253,-4.223161842089969,5.448185527646193,0.8491635330251064
1.0,1.05,1.07,1.0138655934517253,0.9335883711111379,-4.013861117029372,5.228419766332567,0.8491830075647521
1.0,1.07,1.09,0.9335883711111379,0.8574697852755526,-3.8059292917792575,5.005932713314944,0.8492009181463159
1.0,1.09,1.11,0.8574697852755526,0.7854687551224324,-3.6000515076560093,4.781525928620603,0.84921734753172
1.0,1.11,1.1300000000000001,0.7854687551224324,0.717531310331385,-3.3968722395523696,4.555996941025563,0.8492323775323745
1.0,1.1300000000000001,1.1500000000000001,0.717531310331385,0.6535914143049937,-3.19699480131956,4.330135435822489,0.8492460887596208
1.0,1.1500000000000001,1.17,0.6535914143049937,0.5935717954980095,-3.000980940349238,4.104719495706617,0.8492585603917189
1.0,1.17,1.19,0.5935717954980095,0.5373847850600152,-2.809350521899712,3.880511906120672,0.8492698699575244
1.0,1.19,1.21,0.5373847850600152,0.48493315898310263,-2.6225813038456285,3.6582565366363125,0.8492800931369648
1.0,1.21,1.23,0.48493315898310263,0.43611098292921335,-2.4411088026944614,3.438674810243401,0.849289303578384
1.0,1.23,1.25,0.43611098292921335,0.3908044578933082,-2.2653262517952566,3.222462272637379,0.8492975727327922
1.0,1.25,1.27,0.3908044578933082,0.34889276483678083,-2.095584652826365,3.0102852739262644,0.8493049697050195
1.0,1.27,1.29,0.34889276483678083,0.3102489064017816,-1.9321929217499594,2.802777775459229,0.8493115611217318
1.0,1.29,1.31,0.3102489064017816,0.27474054379032165,-1.7754181305729957,2.600538294840946,0.8493174110162337
1.0,1.31,1.33,0.27474054379032165,0.2422308268633365,-1.6254858463492574,2.4041270025078494,0.8493225807299403
1.0,1.33,1.35,0.2422308268633365,0.21257921548258898,-1.4825805690373732,2.214062983683043,0.8493271288303638
1.0,1.35,1.37,0.21257921548258898,0.18564229008410305,-1.3468462699242962,2.030821679880389,0.8493311110454195
1.0,1.37,1.3900000000000001,0.18564229008410305,0.1612745494339365,-1.2183870325083275,1.854832524620512,0.8493345802138147
1.0,1.3900000000000001,1.41,0.1612745494339365,0.1393291934764989,-1.0972677978718888,1.6864767884758622,0.8493375862512438
1.0,1.41,1.43,0.1393291934764989,0.11965888914146079,-0.9835152167519056,1.5260856490966856,0.8493401761320699
1.0,1.43,1.45,0.11965888914146079,0.1021165169275292,-0.8771186106965789,1.3739385024375688,0.8493423938861306
1.0,1.45,1.47,0.1021165169275292,0.08655589602971664,-0.7780310448906269,1.2302615320189383,0.8493442806102602
1.0,1.47,1.49,0.08655589602971664,0.07283248572075487,-0.6861705154480878,1.0952265537384056,0.8493458744940777
1.0,1.49,1.51,0.07283248572075487,0.06080406063680049,-0.6014212541977192,0.9689501544753565,0.8493472108595413
1.0,1.51,1.53,0.06080406063680049,0.0503313575519648,-0.5236351542417838,0.8514931435418939,0.8493483222137233
1.0,1.53,1.55,0.0503313575519648,0.041278691155163666,-0.4526333198400564,0.7428603369072511,0.8493492383142103
1.0,1.55,1.57,0.041278691155163666,0.03351453626576777,-0.38820774446979434,0.6430006950833449,0.8493499862464845
1.0,1.57,1.59,0.03351453626576777,0.026912073841035892,-0.33012312123659365,0.5518078366072199,0.8493505905125855
1.0,1.59,1.61,0.026912073841035892,0.021349698037716823,-0.27811879016595314,0.46912095020490147,0.8493510731303043
1.0,1.61,1.6300000000000001,0.021349698037716823,0.016711481491960122,-0.23191082728783488,0.394726129971131,0.8493514537420996
1.0,1.6300000000000001,1.6500000000000001,0.016711481491960122,0.01288759587499989,-0.19119428084801146,0.3283581592742188,0.8493517497328733
1.0,1.6500000000000001,1.67,0.01288759587499989,0.009774684666351275,-0.15564556043243236,0.2697027705885133,0.8493519763556787
1.0,1.67,1.69,0.009774684666351275,0.007276184960625837,-0.12492498528627176,0.2183994100944251,0.849352146864375
1.0,1.69,1.71,0.007276184960625837,0.005302594987729994,-0.0986794986447921,0.1740445376703245,0.8493522726521745
1.0,1.71,1.73,0.005302594987729994,0.0037716838782615933,-0.07654555547341999,0.13619549484727814,0.8493523633949631
1.0,1.73,1.75,0.0037716838782615933,0.002608640045379132,-0.058152191644123,0.10437497542259438,0.8493524271982024
1.0,1.75,1.77,0.002608640045379132,0.001746154380291972,-0.04312428325435798,0.07807613574050559,0.8493524707461466
1.0,1.77,1.79,0.001746154380291972,0.0011244342696834267,-0.031086005530427233,0.05676838416914817,0.8493524994520331
1.0,1.79,1.81,0.0011244342696834267,0.0006911442386764009,-0.021664501550351274,0.039903892044812206,0.8493525176078182
1.0,1.81,1.83,0.0006911442386764009,0.0004012688011249436,-0.01449377187757285,0.02692487133708326,0.8493525285319485
1.0,1.83,1.85,0.0004012688011249436,0.00021689285873594067,-0.009218797119450136,0.017271667529718693,0.8493525347135651
1.0,1.85,1.87,0.00021689285873594067,0.0001068947303661026,-0.005499906418491898,0.010391719732945951,0.849352537951441
1.0,1.87,1.8900000000000001,0.0001068947303661026,4.654661128770046e-5,-0.0030174059539201043,0.0057494438641966985,0.8493525394858543
1.0,1.8900000000000001,1.9100000000000001,4.654661128770046e-5,1.7016957651569458e-5,-0.001476482681806549,0.0028370988799020784,0.84935254012149
1.0,1.9100000000000001,1.93,1.7016957651569458e-5,4.76896207624524e-6,-0.0006123997787662172,0.0011867005350950446,0.8493525403393491
1.0,1.93,1.95,4.76896207624524e-6,8.489304183616397e-7,-0.00019600158289417985,0.00038305201706201233,0.8493525403955281
1.0,1.95,1.97,8.489304183616397e-7,5.7985373326459715e-8,-3.954725225175896e-5,7.796607230929162e-5,0.8493525404045973
1.0,1.97,1.99,5.7985373326459715e-8,1.0752773255758831e-10,-2.893892279695104e-6,5.758953164325815e-6,0.8493525404051783
1.0,1.99,1.9909999999999999,1.0752773255758831e-10,0.0,-1.0752773255760015e-7,2.1408771552218187e-7,0.8493525404051783
1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.8493525404051783
1.01,0.0,0.02,0.0,5.395740011494557,269.78700057472787,0.0,0.8494064978052932
1.01,0.02,0.05,5.395740011494557,5.5093169101826795,3.785896622937404,5.320022079035809,0.8495700736591184
1.01,0.05,0.08,5.5093169101826795,5.626155961977371,3.894635059823063,5.314585157191526,0.8497371057522008
1.01,0.08,0.11,5.626155961977371,5.716446339839452,3.0096792620693624,5.385381621011822,0.8499072447867281
1.01,0.11,0.14,5.716446339839452,5.772854332340478,1.8802664167008807,5.509617034002355,0.8500795842968107
1.01,0.14,0.17,5.772854332340478,5.79464084639993,0.726217135315041,5.671183933396373,0.8502530967244919
1.01,0.17,0.2,5.79464084639993,5.783270975336279,-0.37899570212167377,5.859070115760614,0.8504267654018179
1.01,0.2,0.23,5.783270975336279,5.741029601921944,-1.4080457804778705,6.0648801314318534,0.8505996299104768
1.01,0.23,0.26,5.741029601921944,5.670513331516979,-2.3505423468321416,6.2816543416933355,0.8507708030544784
1.01,0.26,0.29,5.670513331516979,5.574419557183688,-3.2031258111096856,6.503326042405497,0.8509394770478089
1.01,0.29,0.32,5.574419557183688,5.455448991875842,-3.9656855102615256,6.724468355159531,0.8511049250760448
1.01,0.32,0.35000000000000003,5.455448991875842,5.316255842098495,-4.63977165924491,6.9401759228342135,0.8512665006485545
1.01,0.35000000000000003,0.38,5.316255842098495,5.159419692570716,-5.227871650925964,7.146010919922583,0.8514236357815745
1.01,0.38,0.42,5.159419692570716,4.92714487578682,-5.806870419597402,7.36603045201773,0.8516253670729417
1.01,0.42,0.46,4.92714487578682,4.673520880942488,-6.340599871108316,7.590196821652313,0.8518173803880763
1.01,0.46,0.5,4.673520880942488,4.403793415639957,-6.743186632563268,7.775386731921591,0.851998926674008
1.01,0.5,0.55,4.403793415639957,4.051359943089108,-7.048669451016981,7.928128141148448,0.8522103055079763
1.01,0.55,0.62,4.051359943089108,3.544630690444288,-7.238989323497425,8.032804071012691,0.8524761651801499
1.01,0.62,0.6900000000000001,3.544630690444288,3.040562573096384,-7.200973104970052,8.00923401552572,0.8527066469443738
1.01,0.6900000000000001,0.73,3.040562573096384,2.7602522289951508,-7.007758602530854,7.875916008842673,0.8528226632404157
1.01,0.73,0.77,2.7602522289951508,2.4888322518974935,-6.785499427441419,7.713666811027387,0.8529276449300335
1.01,0.77,0.81,2.4888322518974935,2.228455187871252,-6.509426600656026,7.501090734402633,0.8530219906788289
1.01,0.81,0.84,2.228455187871252,2.041501999432266,-6.231772947966228,7.276191275723897,0.8530860400366385
1.01,0.84,0.87,2.041501999432266,1.8623834237618047,-5.970619189015372,7.0568221182051785,0.8531445983179864
1.01,0.87,0.9,1.8623834237618047,1.691605649258742,-5.692592483435425,6.8149388843506244,0.8531979081540817
1.01,0.9,0.93,1.691605649258742,1.5295695745118492,-5.401202491563086,6.552687891665519,0.8532462257824383
1.01,0.93,0.96,1.5295695745118492,1.376575662648964,-5.099797062096182,6.272380842261299,0.8532898179609957
1.01,0.96,0.99,1.376575662648964,1.232829097017233,-4.79155218772436,5.976465762864349,0.8533289590323907
1.01,0.99,1.02,1.232829097017233,1.0984452063832573,-4.479463021132529,5.667497487938437,0.8533639281469417
1.01,1.02,1.04,1.0984452063832573,1.0140760974128176,-4.2184554485219845,5.401269763875681,0.8533850533599797
1.01,1.04,1.06,1.0140760974128176,0.9338732687415058,-4.010141433565583,5.184623188321024,0.8534045328536413
1.01,1.06,1.08,0.9338732687415058,0.8578116801724883,-3.8030794284508684,4.965137462899427,0.8534224497031304
1.01,1.08,1.1,0.8578116801724883,0.7858524177342371,-3.5979631219125596,4.743611851838053,0.8534388863441095
1.01,1.1,1.12,0.7858524177342371,0.7179435125194853,-3.3954452607375836,4.52084220454558,0.853453924303412
1.01,1.12,1.1400000000000001,0.7179435125194853,0.6540207696334607,-3.196137144301229,4.297617114136862,0.8534676439462335
1.01,1.1400000000000001,1.16,0.6540207696334607,0.594008605443176,-3.000608209514265,4.074714128479724,0.8534801242399843
1.01,1.16,1.18,0.594008605443176,0.5378208913094817,-2.809385706684711,3.852896025197441,0.8534914425349518
1.01,1.18,1.2,0.5378208913094817,0.4853618019700091,-2.622954466973628,3.632907162338363,0.8535016743618846
1.01,1.2,1.22,0.4853618019700091,0.43652666672551454,-2.4417567622247267,3.415469916639681,0.8535108932465716
1.01,1.22,1.24,0.43652666672551454,0.391202821563124,-2.266192258119523,3.2012812216313327,0.8535191705414544
1.01,1.24,1.26,0.391202821563124,0.3492704603292696,-2.096618061692718,2.991009218062094,0.8535265752742733
1.01,1.26,1.28,0.3492704603292696,0.3106034830411308,-1.9333488644069416,2.785290029482016,0.853533174013707
1.01,1.28,1.3,0.3106034830411308,0.27507033939896147,-1.7766571821084614,2.5847246761399614,0.8535390307519314
1.01,1.3,1.32,0.27507033939896147,0.24253486553316242,-1.626773693289952,2.389876140675899,0.8535442068039807
1.01,1.32,1.34,0.24253486553316242,0.21285711198772866,-1.4838876772716867,2.201266599531789,0.8535487607237559
1.01,1.34,1.36,0.21285711198772866,0.1858941609076423,-1.3481475540043169,2.0193748343535134,0.8535527482364849
1.01,1.36,1.3800000000000001,0.1858941609076423,0.16150093036004873,-1.2196615273796774,1.8446338381440035,0.8535562221873976
1.01,1.3800000000000001,1.4000000000000001,0.16150093036004873,0.13953096367846324,-1.0984983340792742,1.6774286313894473,0.8535592325063379
1.01,1.4000000000000001,1.42,0.13953096367846324,0.11983720167533396,-0.984688100156474,1.518094303897527,0.8535618261879915
1.01,1.42,1.44,0.11983720167533396,0.10227273552056694,-0.8782233077383498,1.3669142986637908,0.8535640472873635
1.01,1.44,1.46,0.10227273552056694,0.08669153803218461,-0.7790598744191156,1.2241189546840934,0.853565936930099
1.01,1.46,1.48,0.08669153803218461,0.07294917106952695,-0.6871183481328828,1.0898843263061933,0.8535675333371899
1.01,1.48,1.5,0.07294917106952695,0.060903466659173504,-0.6022852205176719,0.9643312974356814,0.8535688718635672
1.01,1.5,1.52,0.060903466659173504,0.050415179418428754,-0.5244143620372369,0.8475250097150289,0.853569985050028
1.01,1.52,1.54,0.050415179418428754,0.04134860777062638,-0.45332858239011836,0.7394746246514087,0.8535709026878999
1.01,1.54,1.56,0.04134860777062638,0.033572181369910754,-0.3888213200357809,0.640133440625729,0.8535716518957913
1.01,1.56,1.58,0.033572181369910754,0.026959012070221507,-0.330658464984462,0.5493993867456715,0.8535722572077257
1.01,1.58,1.6,0.026959012070221507,0.021387405683268534,-0.2785803193476485,0.4671159166395061,0.8535727406719033
1.01,1.6,1.62,0.021387405683268534,0.016741331672750347,-0.23230370052590918,0.39307332652472327,0.8535731219592768
1.01,1.62,1.6400000000000001,0.016741331672750347,0.012910847826275667,-0.19152419232373383,0.3270105232371992,0.8535734184810718
1.01,1.6400000000000001,1.6600000000000001,0.012910847826275667,0.009792476831697311,-0.15591854972891764,0.2686172693817006,0.8535736455143184
1.01,1.6600000000000001,1.68,0.009792476831697311,0.007289531560023412,-0.12514726358369627,0.21753693438063312,0.8535738163344023
1.01,1.68,1.7,0.007289531560023412,0.0053123857219957386,-0.09885729190138358,0.17336978195434782,0.8535739423535752
1.01,1.7,1.72,0.0053123857219957386,0.0037786864188565365,-0.07668496515696002,0.13567682648882776,0.8535740332642966
1.01,1.72,1.74,0.0037786864188565365,0.0026135049488478983,-0.05825907350043187,0.10398429283959935,0.8535740971862102
1.01,1.74,1.76,0.0026135049488478983,0.0017494220585843568,-0.04320414451317703,0.07778871640177593,0.8535741408154803
1.01,1.76,1.78,0.0017494220585843568,0.001126543641511154,-0.031143920853660113,0.05656272276102616,0.8535741695751373
1.01,1.78,1.8,0.001126543641511154,0.0006924426830623239,-0.02170504792244149,0.039761528943457004,0.8535741877650006
1.01,1.8,1.82,0.0006924426830623239,0.00040202303261326674,-0.014520982522452845,0.026830211223477445,0.8535741987096578
1.01,1.82,1.84,0.00040202303261326674,0.00021730034457419,-0.009236134401953828,0.017211787644169235,0.8535742049028916
1.01,1.84,1.86,0.00021730034457419,0.00010709527357371304,-0.005510253550023842,0.010356166876618061,0.8535742081468478
1.01,1.86,1.8800000000000001,0.00010709527357371304,4.66337301435582e-5,-0.0030230771715077398,0.00573001881257811,0.8535742096841379
1.01,1.8800000000000001,1.9000000000000001,4.66337301435582e-5,1.704870202883167e-5,-0.0014792514057363254,0.0028276263729278507,0.8535742103209623
1.01,1.9000000000000001,1.92,1.704870202883167e-5,4.777820510099287e-6,-0.0006135440759366254,0.00118278244630842,0.8535742105392274
1.01,1.92,1.94,4.777820510099287e-6,8.504991131496361e-7,-0.00019636606984748233,0.0003818006746172653,0.8535742105955106
1.01,1.94,1.96,8.504991131496361e-7,5.809186106022975e-8,-3.962036260447028e-5,7.771400256582198e-5,0.8535742106045966
1.01,1.96,1.98,5.809186106022975e-8,1.0772379432632886e-10,-2.8992068632951683e-6,5.74053731311876e-6,0.8535742106051786
1.01,1.98,1.9809999999999999,1.0772379432632886e-10,0.0,-1.0772379432634074e-7,2.1340083656048097e-7,0.8535742106051786
